Country,Region,Latitude,Longitude,extract_date,sex,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,London,51.4893335,-0.144055085,2022-05-01,female,48621.7,52230.2,53858.2,54516.9,56425.1,57133.0,57687.3,57131.2,57531.1,59523.4,60220.4,59256.5,59189.7,59276.4,58584.2,56497.3,54447.7,53515.7,53892.8,54895.7,56682.0,62631.2,73760.1,85758.8,94850.7,97133.2,100208.3,103335.8,104200.8,105980.5,108293.2,107597.5,108602.0,106775.3,103756.3,99363.4,97531.5,94444.1,90449.7,88306.6,86676.6,84703.6,82487.4,78028.7,73278.1,71001.5,68533.1,67460.1,65143.1,64628.6,63734.5,64110.6,62496.7,62487.0,61439.1,59908.5,59788.2,58399.9,56632.4,54248.5,51026.1,49274.2,46661.5,44261.1,42032.2,39899.2,37776.9,35916.8,34418.8,32890.1,31663.8,30689.8,30418.0,29705.2,30173.4,30255.2,24505.3,23296.1,22211.3,21039.8,18373.1,17113.0,17650.5,16619.2,15269.7,13828.1,12503.4,11224.0,9670.0,8649.7,7516.5,6572.3,5595.2,4319.8,3508.3,9449.2
England,London,51.4893335,-0.144055085,2022-06-01,female,48597.0,52261.9,53677.3,54395.9,56122.5,57147.0,57907.4,57264.0,57695.5,59183.3,60383.9,59638.4,59031.9,59320.8,58940.9,56590.1,54700.0,53742.9,53989.9,55029.8,56487.3,62520.1,72979.7,85808.8,94926.7,96759.9,99837.1,103359.5,104215.4,105746.9,108261.0,107325.2,108487.3,106713.1,103915.3,99689.5,97276.0,94889.4,90466.5,88576.5,86693.1,84939.7,82476.8,78572.4,73404.2,71286.4,68659.5,67607.7,65221.0,64627.5,63942.6,63889.2,62844.9,62356.0,61629.9,59975.0,59917.5,58353.8,56881.1,54515.2,51505.4,49208.2,47000.2,44385.6,42260.8,40083.1,38020.6,36067.2,34585.3,32959.2,31793.8,30766.1,30506.9,29705.5,30064.2,30492.3,24780.3,23163.0,22428.4,21100.3,18654.1,17005.0,17557.8,16532.2,15392.8,13876.0,12567.2,11325.4,9616.7,8728.3,7544.6,6541.4,5640.8,4343.4,3524.9,9478.8
England,London,51.4893335,-0.144055085,2022-07-01,female,48498.1,52266.7,53539.5,54441.0,55874.9,57062.6,58063.5,57410.6,57593.4,59143.6,60336.0,59674.2,59209.8,59425.0,59224.2,56669.4,54901.1,53815.4,54371.0,55189.4,56720.5,62282.3,72201.6,85824.0,94929.8,96882.5,99766.1,103600.7,104151.2,105671.0,108366.8,107185.2,108591.5,106791.1,104149.4,99879.6,97293.9,95192.9,90441.0,88702.0,86739.2,84951.09999999999,82837.0,79002.5,73595.7,71473.1,68946.6,67800.7,65330.7,64426.1,64134.4,63716.7,62936.2,62416.5,61757.1,60030.4,59885.4,58554.9,56858.6,54817.6,51790.9,49066.9,47525.4,44540.5,42273.7,40125.8,38311.4,36163.0,34668.4,33118.4,31935.4,30819.2,30421.2,29786.8,29898.8,30717.6,25162.0,23109.7,22476.2,21147.0,19011.2,16850.6,17478.3,16595.8,15452.4,13850.6,12589.6,11387.7,9716.5,8624.9,7601.2,6555.8,5687.0,4338.5,3530.5,9533.6
England,London,51.4893335,-0.144055085,2022-08-01,female,47990.1,52215.4,53458.2,54459.1,55707.4,56876.7,58224.0,57471.7,57510.8,59084.8,60535.8,59615.7,59383.3,59273.9,59638.8,56913.7,55085.3,53937.9,54536.9,55328.2,56898.3,62084.1,71915.3,85458.5,94896.4,97090.8,99747.4,103646.3,104238.1,105345.8,108413.4,107163.0,108427.8,106719.5,104339.3,99978.2,97240.1,95583.3,90705.2,88853.6,86728.1,85026.7,83048.2,79440.1,73996.6,71540.4,68957.8,68035.4,65627.9,64272.8,64214.1,63584.8,63091.6,62241.1,61806.5,60322.1,59734.4,58668.8,57046.3,54929.2,52123.4,49004.4,47858.1,44850.2,42196.4,40393.0,38309.3,36329.8,34791.4,33175.1,32124.1,30835.6,30399.5,29833.9,29827.5,30838.2,25544.4,22953.2,22718.5,21115.6,19303.4,16745.9,17412.0,16585.3,15553.3,13895.8,12657.9,11357.5,9804.2,8620.7,7624.8,6513.8,5740.3,4324.9,3538.7,9566.4
England,London,51.4893335,-0.144055085,2022-09-01,female,47604.1,52522.4,53173.5,54237.4,55605.8,56853.2,58263.9,57714.4,57309.7,58938.0,60485.7,59850.5,59381.4,59053.7,59819.1,57077.1,55264.6,54183.2,54672.3,55247.6,57169.2,61876.9,71689.8,85357.2,94930.2,97331.0,99710.5,103674.2,104409.4,105349.1,108479.7,107187.3,108149.4,106501.9,104916.6,99881.0,97348.6,95640.0,91065.1,88934.5,86766.5,84801.7,83531.4,79610.3,74453.1,71610.6,69288.0,67903.2,65968.1,64105.3,64401.7,63378.2,63358.6,62007.6,61975.6,60272.6,59828.6,58872.9,57109.5,55008.5,52389.4,49119.3,48216.7,44922.9,42480.2,40250.5,38622.7,36334.6,34961.4,33261.7,32412.3,30732.0,30367.3,29768.9,29751.6,30865.7,26021.8,22984.7,22701.4,21112.0,19556.9,16739.1,17292.3,16652.4,15551.2,13926.7,12654.9,11477.4,9826.5,8554.0,7675.6,6557.8,5663.9,4362.900000000001,3575.1,9625.1
England,London,51.4893335,-0.144055085,2022-10-01,female,47261.0,52541.5,53067.7,54255.1,55351.8,56911.8,58108.1,57626.6,57271.2,58905.6,60424.1,59882.3,59401.7,59030.0,59774.8,57414.6,55431.7,54268.2,53740.1,55289.6,57479.4,62522.2,72617.4,85771.8,95502.5,97483.7,100273.4,104144.6,104002.4,105568.5,108700.9,107042.3,108251.1,106391.3,105145.2,99966.3,97403.2,95830.2,91431.8,88800.9,86990.8,84838.3,83887.2,79832.1,74627.0,71554.7,69695.2,67819.0,66436.3,64198.5,64496.6,63195.4,63488.3,62020.4,62172.5,60216.2,59928.1,58868.6,57190.5,55269.6,52615.1,49176.7,48425.1,45074.8,42622.0,40476.9,38724.8,36515.3,35030.2,33314.6,32559.7,30610.3,30384.6,29890.5,29668.6,30755.2,26507.3,23063.1,22807.4,21036.2,19664.8,16751.3,17251.8,16686.3,15638.2,13933.4,12692.2,11475.5,9890.1,8566.0,7677.7,6528.1,5637.8,4383.1,3598.1,9708.2
England,London,51.4893335,-0.144055085,2022-11-01,female,46944.1,52486.0,53100.9,54250.4,55018.0,57165.5,58124.6,57693.1,57194.9,58582.5,60653.2,59721.9,59602.1,59250.2,59790.1,57516.0,55690.9,54605.9,54511.9,55527.1,58022.8,63309.9,75094.7,86895.1,96725.2,98150.1,101008.7,104899.1,104568.2,105951.1,108818.5,107265.3,108464.8,106654.2,105587.0,100152.4,97731.3,95857.8,91888.8,88707.8,87563.2,84594.5,84186.3,80096.1,75112.2,71623.1,69968.1,67871.2,66619.6,64371.7,64667.4,63062.7,63440.2,62145.9,62248.3,60365.3,59791.2,58975.6,57365.3,55469.2,52789.9,49098.3,48799.6,45000.1,42962.1,40630.4,38823.9,36571.8,35250.5,33230.9,32713.3,30557.3,30520.9,29757.4,29709.8,30618.9,26873.7,23214.3,22841.1,21002.4,19887.0,16656.4,17297.1,16684.8,15730.3,13900.4,12656.7,11451.7,10027.5,8511.9,7690.0,6490.3,5666.4,4364.3,3612.7,9699.9
England,London,51.4893335,-0.144055085,2022-12-01,female,47054.7,52607.0,53050.5,54126.0,54924.4,57175.1,57937.0,57855.0,57402.5,58301.2,60663.0,59801.7,59573.6,59558.6,59858.3,57688.3,55939.3,54745.1,54964.6,55920.0,58384.9,63334.7,76342.8,87793.0,97606.0,98804.9,101673.2,105516.2,105065.0,106171.8,109080.0,107306.9,108639.3,106936.6,106034.8,100513.8,97717.4,96081.8,92155.8,88744.8,87551.2,84577.0,84713.1,80206.2,75372.0,71886.2,70112.5,67899.5,66696.7,64417.2,64629.3,63043.8,63743.7,61975.2,62442.6,60397.1,59596.3,59173.1,57662.4,55447.0,53029.3,49017.6,49010.1,44979.2,43363.5,40745.0,38890.3,36591.7,35393.6,33264.5,32929.0,30404.1,30493.0,29761.9,29605.5,30484.6,27381.1,23279.3,22904.8,20865.8,20091.5,16725.9,17122.5,16752.7,15759.3,13905.7,12648.7,11449.5,10058.2,8458.3,7707.2,6449.2,5658.3,4346.1,3628.1,9711.5
England,London,51.4893335,-0.144055085,2023-01-01,female,46419.3,53013.3,52529.6,54049.4,54840.5,57116.1,57812.6,57953.8,57528.0,58014.5,60646.9,59891.6,59544.1,59672.3,59837.5,57941.8,56166.2,54782.5,55243.3,55988.4,58440.1,63087.6,76071.0,87988.6,97781.9,98800.6,102134.8,105542.1,105423.2,106153.5,109008.5,107401.3,108081.2,107337.3,106092.2,100852.5,97952.0,96250.0,92198.4,88816.1,87619.8,84775.5,84641.6,80448.4,75978.2,71854.9,70226.9,67847.1,66921.5,64296.2,64793.6,62867.5,63938.3,62120.6,62417.3,60564.4,59544.0,59154.9,57749.2,55675.8,53195.2,49211.5,49033.8,45189.2,43563.4,40739.7,39230.8,36537.9,35551.3,33314.0,32917.6,30415.2,30575.3,29780.5,29510.8,30321.0,27919.5,23248.0,22975.3,20960.8,20134.8,16860.2,16915.8,16758.3,15733.9,13982.3,12800.3,11384.0,10105.0,8462.1,7680.0,6465.9,5634.6,4382.5,3577.8,9732.7
England,London,51.4893335,-0.144055085,2023-02-01,female,46742.7,53295.0,52068.7,53945.1,54605.7,57001.3,57921.0,57873.1,57580.8,57860.4,60586.4,60132.7,59477.4,59837.9,59705.1,58173.9,56573.7,54905.6,55547.7,55859.5,58645.9,62981.6,76365.7,88357.8,98286.5,98983.2,102961.2,105990.4,105726.9,106465.0,109048.1,107560.1,108066.2,107538.4,105942.9,101516.1,97916.1,96338.2,92521.4,88980.8,87588.7,85058.6,84406.9,80884.2,76198.7,72070.0,70641.9,67727.4,66954.8,64497.3,64791.1,62855.3,63858.5,62113.4,62527.9,60716.2,59434.4,59145.2,57904.0,55723.0,53386.6,49526.2,49012.3,45307.0,43781.7,40965.4,39352.9,36645.9,35506.5,33543.9,32806.4,30454.8,30395.9,30031.7,29338.5,30203.6,28292.0,23268.6,23014.8,20988.9,20190.3,16968.9,16771.2,16760.3,15662.1,14009.9,12816.0,11367.7,10112.3,8457.4,7590.8,6464.1,5599.5,4375.0,3553.1,9672.7
England,London,51.4893335,-0.144055085,2023-03-01,female,46675.7,53201.7,52091.6,53914.7,54553.9,56706.3,57687.6,58049.7,57500.7,57995.0,60274.1,60361.3,59504.2,59861.3,59398.8,58657.6,56765.3,55002.4,55746.2,56023.1,58850.9,63075.4,75987.2,88778.3,98233.2,99141.7,103145.6,106557.1,106054.3,106727.3,108732.3,108027.1,107894.3,107758.1,105730.7,102093.0,97986.7,96362.1,92422.6,89174.1,87379.2,85406.6,84105.2,81318.8,76542.3,72240.4,70589.8,67820.7,67180.7,64402.5,64513.3,63090.4,63972.7,62056.7,62360.7,60915.5,59331.3,59094.4,57744.8,56095.9,53310.4,49945.6,48721.1,45698.2,43749.5,41150.7,39351.0,36994.2,35479.0,33623.3,32648.1,30594.0,30474.6,30083.6,29140.3,30043.0,28781.8,23295.0,22952.5,21183.1,20214.2,17086.0,16615.8,16746.0,15704.1,14149.4,12760.5,11384.6,10147.7,8463.9,7575.3,6464.6,5546.1,4436.3,3504.1,9687.9
England,London,51.4893335,-0.144055085,2023-04-01,female,46733.7,52849.0,52204.8,53991.9,54491.4,56391.7,57626.4,58086.1,57460.3,57919.8,60173.1,60471.6,59405.2,59900.2,59580.0,58741.7,56943.4,55212.5,55772.0,56269.8,58971.4,63079.6,75429.7,88765.2,98288.8,99457.5,103532.6,106557.1,106265.9,107069.7,108591.2,108328.9,107642.6,107869.4,105652.6,102429.2,97984.2,96272.9,92862.2,89054.7,87368.6,85538.7,83991.5,81685.2,76872.6,72455.1,70604.2,67920.9,67039.6,64507.1,64521.0,63177.9,63806.7,62075.4,62290.4,61074.9,59190.7,59133.7,57736.0,55948.2,53574.1,50211.0,48700.1,45946.3,43788.2,41199.5,39411.3,37236.9,35466.2,33846.9,32522.8,30849.8,30339.6,30096.8,29147.0,29721.7,29163.2,23588.1,22762.9,21252.4,20265.1,17297.5,16480.4,16648.5,15763.9,14201.4,12741.6,11343.2,10160.4,8463.3,7593.8,6417.3,5566.1,4512.4,3435.0,9670.7
England,London,51.4893335,-0.144055085,2023-05-01,female,46276.5,52692.5,52232.7,53853.5,54470.9,56024.1,57620.6,58082.3,57656.5,57862.6,59911.9,60495.4,59434.2,59644.6,59625.7,59132.6,57208.2,55323.2,55662.3,56289.6,59126.2,62892.2,74695.2,88893.6,98173.7,99599.6,103923.7,106914.8,106198.3,107194.2,108400.0,108418.3,107364.5,108030.0,105534.6,102602.4,97984.9,96281.1,93173.5,89207.5,87325.2,85612.1,83825.8,81716.8,77266.6,72719.7,70415.9,67957.7,67065.0,64798.1,64244.3,63294.7,63663.9,62149.1,62148.3,61152.9,59274.2,58987.4,57700.2,56252.0,53755.0,50421.5,48759.2,46091.1,43798.2,41450.6,39514.7,37342.5,35563.4,33914.1,32479.5,31132.2,30259.2,29912.4,29195.6,29558.3,29482.3,23817.3,22566.0,21401.1,20231.0,17583.1,16280.3,16719.1,15646.3,14280.8,12768.8,11360.1,10145.3,8528.4,7575.5,6443.1,5540.2,4541.2,3453.5,9671.7
England,London,51.4893335,-0.144055085,2023-06-01,female,46065.8,52704.1,52288.3,53650.1,54408.0,55842.7,57532.8,58314.6,57754.2,58028.7,59557.6,60652.5,59753.1,59445.9,59637.1,59424.3,57296.1,55564.9,55779.5,56325.8,59209.5,62574.2,74102.2,88583.1,98536.9,99918.2,104218.7,107054.7,106512.6,107506.7,108472.0,108596.6,107158.2,108103.9,105603.6,102820.4,98337.4,96101.2,93613.3,89222.9,87519.7,85696.4,84026.4,81660.3,77746.7,72872.3,70644.6,68048.5,67230.7,64883.7,64131.7,63479.3,63435.2,62459.5,62042.5,61294.7,59267.0,59047.0,57562.8,56422.3,53989.5,50809.2,48666.5,46400.8,43850.9,41681.7,39643.6,37467.5,35724.8,34050.3,32514.1,31241.6,30293.0,29961.4,29142.2,29450.9,29699.2,24077.8,22446.4,21601.2,20337.7,17849.2,16204.7,16584.3,15585.6,14374.7,12819.0,11401.8,10214.0,8497.5,7642.3,6459.7,5509.3,4574.3,3457.1,9708.6
England,London,51.4893335,-0.144055085,2023-07-01,female,46316.2,52532.7,52305.0,53598.9,54448.9,55738.2,57378.0,58486.7,57851.7,57984.8,59549.7,60591.5,59825.4,59581.4,59729.1,59720.0,57326.3,55690.9,55791.3,56650.6,59254.3,62557.5,73474.4,88168.8,98596.9,100243.4,104738.1,107194.3,107229.3,107602.5,108480.3,109002.4,107171.4,108229.0,105707.0,103247.5,98646.1,96215.5,94047.4,89352.0,87681.7,85793.8,84045.0,82097.7,78202.6,73032.2,70826.3,68342.2,67406.0,65014.8,63931.7,63633.4,63260.1,62533.5,62105.5,61410.2,59368.0,58994.9,57789.5,56356.9,54260.4,51101.1,48527.7,46915.7,44032.9,41693.0,39638.1,37756.7,35761.5,34134.1,32672.0,31365.2,30354.7,29842.8,29251.3,29269.2,29893.2,24438.1,22409.0,21652.1,20370.4,18232.3,16064.3,16517.0,15599.4,14415.8,12812.7,11428.0,10254.6,8590.1,7557.1,6539.3,5494.6,4645.3,3454.2,9739.7
England,London,51.4893335,-0.144055085,2023-08-01,female,46203.7,52242.2,52314.4,53525.8,54441.4,55684.9,57174.3,58680.4,57892.2,57937.9,59446.2,60801.2,59779.4,59736.9,59595.1,60098.5,57562.8,55832.5,55942.2,56802.0,59426.7,62707.4,72893.6,88139.9,98328.9,100404.2,105079.1,107576.2,107464.1,108015.6,108218.9,109184.2,107311.5,108237.9,105814.0,103535.6,98917.1,96180.4,94489.5,89585.7,87775.4,85766.1,84153.5,82277.6,78717.6,73442.2,70876.2,68424.5,67634.1,65322.5,63862.0,63741.4,63158.5,62660.1,61939.0,61456.0,59648.8,58876.6,57927.0,56525.2,54372.4,51438.4,48462.8,47227.4,44320.9,41635.3,39897.3,37762.4,35903.7,34250.9,32732.6,31571.3,30322.1,29831.4,29293.3,29193.0,30048.4,24802.5,22257.1,21889.4,20311.6,18502.4,15956.2,16473.1,15577.3,14512.3,12856.1,11492.5,10242.7,8690.6,7547.8,6548.5,5468.3,4709.4,3464.1,9803.1
England,London,51.4893335,-0.144055085,2023-09-01,female,46096.6,51852.7,52544.1,53424.0,54224.2,55624.3,57151.4,58728.3,58099.3,57754.1,59331.0,60731.0,60065.7,59716.8,59448.0,60252.9,57701.8,56012.5,56039.4,56969.6,59308.0,63016.1,72125.1,87766.1,98417.9,100778.7,105374.5,107646.2,107978.4,108074.1,108274.9,109374.8,107353.0,107959.8,105681.8,104104.1,98958.8,96365.3,94502.8,89979.0,87913.9,85868.2,83969.6,82656.0,78919.2,73865.9,70965.4,68741.3,67464.2,65689.6,63718.7,63921.7,62964.9,62911.2,61680.6,61625.2,59636.6,58943.9,58185.9,56509.9,54493.1,51648.1,48542.0,47577.9,44403.7,41900.8,39775.9,38079.3,35920.0,34436.5,32798.5,31860.3,30194.9,29783.7,29188.4,29125.8,30110.5,25293.5,22289.8,21911.7,20301.2,18732.1,15961.0,16349.9,15612.0,14499.5,12884.8,11488.9,10358.0,8668.7,7508.7,6595.6,5511.5,4672.8,3495.3,9864.1
England,London,51.4893335,-0.144055085,2023-10-01,female,45985.7,51391.6,52577.9,53372.6,54215.6,55419.3,57219.9,58580.0,58011.7,57720.7,59320.2,60574.6,60158.8,59644.3,59529.0,60340.3,57910.1,56329.4,54604.4,56970.2,59636.5,63539.9,73356.9,88190.3,98417.7,101578.6,105652.2,108239.7,108528.9,107836.5,108490.6,109619.1,107126.4,108101.0,105506.7,104305.5,99020.6,96364.9,94674.5,90323.6,87709.7,86111.0,83950.8,83022.1,79162.5,74012.7,70920.5,69024.4,67379.2,66081.2,63749.6,64022.9,62772.4,63047.8,61686.4,61766.8,59540.8,59013.3,58142.5,56544.4,54712.7,51816.3,48547.9,47724.2,44554.7,42008.7,40014.6,38125.0,36060.4,34490.2,32812.8,31980.5,30077.3,29807.2,29286.0,29024.8,30009.1,25778.5,22361.1,21978.7,20233.5,18827.9,15958.5,16309.9,15646.6,14562.3,12887.1,11534.2,10367.2,8712.5,7520.3,6606.5,5490.3,4688.9,3529.2,9863.4
England,London,51.4893335,-0.144055085,2014-10-01,male,57647.3,64259.6,66061.8,64832.4,63915.7,61284.6,61255.0,59347.9,55939.0,54291.2,52529.6,50684.8,48008.6,47882.6,47848.4,47829.8,48716.9,49011.9,49068.7,48399.9,49688.8,52445.8,57764.4,64337.3,72090.2,77732.9,84274.4,87330.6,90313.6,94191.1,93942.0,95916.7,96726.0,96126.4,96313.9,92616.2,87469.6,83349.1,82069.2,79989.4,77734.8,74503.4,73954.2,72532.5,72130.7,69613.3,69416.4,66999.9,67050.9,66134.6,64405.9,61511.5,58435.9,55786.1,54867.6,50656.4,48357.6,45309.7,43693.1,40561.9,38389.6,36339.2,35051.9,33644.3,33116.6,32278.7,32153.7,34247.7,28655.2,24734.5,24895.4,22724.6,21140.3,18528.9,19789.4,19551.4,18629.1,17464.0,16739.5,15224.0,13970.5,12978.4,12122.0,10997.6,10150.0,8522.6,7324.5,6314.6,5321.4,4333.0,3653.2,3041.7,2352.7,1817.6,1557.5,2296.4
England,London,51.4893335,-0.144055085,2015-01-01,male,57583.9,63557.1,65854.2,64428.4,64361.8,62094.7,61084.8,59903.2,57042.9,54567.9,53334.7,51236.2,48623.3,47652.7,47972.4,48296.5,48603.5,49164.7,48909.7,48089.0,49736.0,52739.3,57696.3,64107.8,72088.3,78161.9,84981.2,87910.7,90706.2,94114.1,95447.8,95929.9,97594.2,96178.9,97589.6,93401.3,89525.6,84344.3,82707.9,80639.8,78266.7,75022.4,74733.0,71956.3,73156.1,69832.3,69849.2,67786.0,66738.5,66806.2,65027.2,61861.6,59814.4,55754.8,55571.8,51090.4,48974.7,46042.5,44145.7,41083.6,38848.7,36352.6,35580.6,33417.3,33142.9,32133.3,31962.3,33454.9,30355.4,24603.2,25186.1,22810.6,21680.8,18446.3,19344.0,19442.9,18802.9,17366.4,16883.4,15272.4,14182.9,12820.5,12270.4,10789.4,10231.7,8776.7,7300.6,6289.9,5423.1,4322.3,3633.3,2998.3,2390.9,1821.8,1478.2,2453.7
England,London,51.4893335,-0.144055085,2015-04-01,male,57730.7,63626.2,64793.4,64516.9,64293.2,62581.0,60699.6,60536.2,57745.6,54869.2,53749.1,51565.7,49195.4,47881.8,47980.0,48241.4,48592.6,49255.6,49105.0,48610.0,49569.4,52293.1,56734.7,63571.0,71141.1,77664.5,83531.9,88648.8,89923.5,93067.6,95386.5,95495.1,96822.9,96571.8,96760.7,94395.8,90365.7,84880.4,82583.7,80794.9,79004.6,75106.1,74518.4,72520.9,73198.7,70461.2,69730.5,68291.2,66759.7,66868.8,65106.1,62433.1,60093.9,56577.7,55547.4,52100.6,49214.7,46710.2,44164.7,41993.1,39032.8,36579.1,35345.6,33794.9,33053.2,32174.3,31557.6,32330.7,32040.5,25165.8,24748.4,23225.0,21651.3,19017.0,18608.0,19533.1,18614.4,17467.6,16687.3,15542.3,14010.5,12896.3,12141.5,10977.0,10048.2,8880.3,7273.8,6343.6,5410.2,4288.8,3636.6,2966.6,2320.4,1755.8,1371.2,2530.9
England,London,51.4893335,-0.144055085,2015-07-01,male,57185.5,63857.8,64028.9,64817.7,64184.8,62558.5,60796.2,60871.8,58230.1,55274.7,54181.9,51911.6,50002.5,47861.3,47997.8,48119.4,48727.3,48965.0,49775.7,48419.4,49173.6,51820.6,55879.9,62547.5,69762.9,76809.6,82062.3,87391.3,89503.5,92164.5,95224.7,94718.1,96051.4,96649.4,96032.6,94882.1,91142.3,86236.2,82608.1,81033.0,79133.7,75918.7,74280.1,73181.8,72703.4,71152.1,69370.9,68796.1,66903.7,66450.1,65374.7,63491.7,60469.6,57413.1,55413.0,53263.3,49862.7,47091.1,44374.0,42572.3,39395.3,37079.2,35549.9,33917.4,32949.5,32231.9,31450.6,31664.0,33075.4,26219.7,24276.0,23806.9,21843.6,19736.3,18057.9,19303.7,18638.9,17691.3,16593.1,15733.0,14181.7,13034.5,12006.1,11241.8,9978.4,9047.7,7481.0,6294.1,5443.6,4355.8,3606.1,2957.0,2339.0,1790.2,1331.4,2648.6
England,London,51.4893335,-0.144055085,2015-10-01,male,57783.5,63618.3,63379.1,65084.0,63945.1,63094.0,60937.5,61139.1,59255.0,55989.7,54299.9,52702.7,50835.9,48136.7,48205.8,48380.5,48569.4,49618.8,49872.3,49097.7,49507.4,52292.0,56236.8,62587.6,69498.9,76940.4,82083.9,87924.6,90335.6,92450.9,95712.1,95186.2,96682.3,97160.4,96317.6,96161.0,92656.4,87476.2,83340.0,82138.4,79546.4,77280.1,74351.8,73875.9,72643.0,71929.6,69336.5,69345.6,67089.6,66875.0,65760.8,64035.2,61286.4,58056.6,55505.4,54421.8,50176.3,47871.3,44844.6,43250.1,39770.1,37509.5,35615.4,34186.8,32965.8,32179.9,31402.5,31177.7,33254.2,27844.0,23959.4,24127.7,21963.9,20414.9,17811.8,19015.8,18742.3,17822.9,16609.4,15840.6,14333.2,13022.8,12115.6,11210.0,10039.8,9132.3,7551.7,6435.7,5494.7,4423.7,3594.2,2994.3,2380.1,1855.8,1301.7,2735.6
England,London,51.4893335,-0.144055085,2016-01-01,male,58131.6,63704.1,62670.1,64982.3,63552.5,63401.1,61608.9,60868.5,59740.9,56912.2,54454.0,53453.4,51350.9,48804.1,47866.0,48477.6,49056.8,49501.8,48752.8,48656.7,49409.3,52414.1,56876.6,62597.8,69146.2,77061.6,82669.2,88557.3,91047.9,93079.3,95761.1,96678.7,96591.2,98027.6,96331.8,97367.6,93254.0,89414.2,84311.5,82568.7,80178.4,77750.6,74850.5,74648.0,71939.9,72974.8,69549.8,69759.2,67821.1,66652.8,66345.5,64652.3,61578.6,59399.3,55426.0,55140.4,50614.6,48532.3,45565.6,43607.2,40246.0,37971.6,35618.4,34721.1,32675.8,32239.6,31325.3,31003.9,32464.5,29471.3,23832.9,24427.1,22042.1,20920.0,17730.5,18569.6,18738.3,18020.0,16559.7,15951.6,14406.9,13280.0,11969.4,11335.7,9881.0,9246.4,7793.9,6420.2,5458.6,4619.0,3586.0,3014.3,2397.2,1889.8,1331.4,2819.4
England,London,51.4893335,-0.144055085,2016-04-01,male,58793.6,63361.1,62655.0,63938.8,63738.1,63206.3,62086.6,60456.9,60307.2,57618.0,54744.8,53739.3,51563.8,49390.2,48036.0,48467.1,48992.9,49475.9,49258.5,48587.1,49564.9,51954.3,56596.0,62173.6,69044.6,76600.8,82701.7,87710.8,92287.4,92930.8,95314.8,97073.7,96426.7,97477.7,96952.7,96752.1,94260.1,90376.2,84875.3,82436.0,80267.4,78155.0,74862.9,74351.2,72453.9,72960.3,70155.9,69597.7,68192.3,66559.8,66499.3,64657.6,62079.8,59702.3,56185.4,55062.0,51544.9,48711.1,46222.6,43574.6,41163.0,38146.6,35875.5,34483.2,32999.8,32059.6,31440.7,30621.8,31362.6,31080.9,24374.3,23948.1,22472.9,20897.6,18301.2,17871.1,18785.7,17884.8,16659.1,15735.7,14703.4,13140.1,12037.7,11234.6,10049.3,9117.0,7921.9,6393.8,5541.3,4627.1,3575.0,3003.7,2401.1,1836.4,1330.0,2838.6
England,London,51.4893335,-0.144055085,2016-07-01,male,58909.5,63393.6,62717.1,62998.9,63818.8,63109.4,61940.5,60539.4,60448.7,57889.6,55121.2,54010.6,51807.3,50102.0,47884.8,48354.4,48780.8,49559.2,49562.8,48940.6,49100.6,51432.1,56051.8,61720.6,68591.1,75744.4,82668.3,87111.9,91582.6,93201.4,95268.3,97531.4,96141.5,97235.6,97284.5,96413.2,94937.7,91241.5,86453.0,82572.5,80731.4,78478.1,75748.1,74329.1,73127.3,72636.2,70937.4,69342.7,68733.4,66884.8,66211.3,64996.2,63228.9,60184.4,57086.4,54975.8,52660.1,49409.7,46642.9,43755.5,41718.2,38494.1,36335.4,34715.5,33196.7,31962.9,31452.2,30516.9,30726.2,32085.8,25378.0,23484.1,23074.4,21054.3,19022.9,17372.3,18523.8,17879.7,16864.3,15657.5,14818.0,13321.4,12143.9,11120.4,10277.5,9009.3,8137.0,6581.0,5533.3,4645.3,3663.7,2983.7,2399.5,1889.2,1392.0,2858.5
